Timestamp,Experiment,Region,Target,Feature_Mask,Status,RMSE,MAE,R2,WMAPE,sMAPE,MDA,Train_Time_Sec,Model
2026-04-01 19:12:37,Exp6_Weather_WeatherLags_Grid_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,52.5367,24.6765,0.6053,32.4585,37.7768,66.6951,77.65,CatBoost
2026-04-01 19:12:37,Exp6_Weather_WeatherLags_Grid_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,61.903,28.6192,0.452,37.6445,39.8223,65.1987,734.83,RandomForest
2026-04-01 19:23:50,Exp7_Weather_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,34.3475,16.8541,0.8313,22.1691,29.6243,71.6073,38.76,XGBoost
2026-04-01 19:23:50,Exp7_Weather_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,33.7897,16.771,0.8367,22.0599,29.9138,72.0764,28.56,LightGBM
2026-04-01 19:23:50,Exp7_Weather_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,32.3997,16.5913,0.8499,21.8235,29.9676,72.9556,59.05,CatBoost
2026-04-01 19:23:50,Exp7_Weather_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,35.7373,18.1314,0.8173,23.8493,31.6723,70.5801,538.91,RandomForest
2026-04-01 19:38:46,Exp8_Weather_WeatherLags_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,34.1128,16.5506,0.8336,21.7699,29.3146,71.6073,50.19,XGBoost
2026-04-01 19:38:46,Exp8_Weather_WeatherLags_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,33.4633,16.4511,0.8399,21.6392,29.4008,72.2179,35.51,LightGBM
2026-04-01 19:38:46,Exp8_Weather_WeatherLags_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,32.3796,16.4255,0.8501,21.6054,29.7085,73.2544,68.65,CatBoost
2026-04-01 19:38:46,Exp8_Weather_WeatherLags_Grid_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,35.6268,18.065,0.8185,23.762,31.5886,70.5041,732.07,RandomForest
2026-04-01 19:54:17,Exp9_Weather_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,54.4714,25.4208,0.5757,33.4375,37.0267,69.5528,51.4,XGBoost
2026-04-01 19:54:17,Exp9_Weather_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,53.716,24.8763,0.5873,32.7212,37.0314,70.0219,38.19,LightGBM
2026-04-01 19:54:17,Exp9_Weather_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,51.8443,24.3081,0.6156,31.9739,37.565,67.1641,68.56,CatBoost
2026-04-01 19:54:17,Exp9_Weather_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,56.2096,26.5468,0.5481,34.9186,39.0672,65.8355,763.94,RandomForest
2026-04-01 20:13:32,Exp10_Weather_WeatherLags_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,54.5178,25.3449,0.5749,33.3376,36.9333,69.6982,63.85,XGBoost
2026-04-01 20:13:32,Exp10_Weather_WeatherLags_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,53.9665,25.0519,0.5835,32.9522,37.1388,69.866,43.29,LightGBM
2026-04-01 20:13:32,Exp10_Weather_WeatherLags_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,52.1165,24.4842,0.6116,32.2055,37.658,67.1471,77.79,CatBoost
2026-04-01 20:13:32,Exp10_Weather_WeatherLags_Grid_Gridlags_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,56.4034,26.4447,0.545,34.7843,38.9257,65.7372,958.58,RandomForest
2026-04-01 20:30:04,Exp11_Weather_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,33.2463,16.2098,0.8419,21.3218,28.9959,71.0059,53.52,XGBoost
2026-04-01 20:30:04,Exp11_Weather_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,33.0375,16.1905,0.8439,21.2963,29.0576,71.7213,38.7,LightGBM
2026-04-01 20:30:04,Exp11_Weather_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,31.6309,16.0328,0.8569,21.0889,29.1832,72.1616,70.48,CatBoost
2026-04-01 20:30:04,Exp11_Weather_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,35.5903,17.9507,0.8188,23.6117,31.4075,70.0861,819.15,RandomForest
2026-04-01 20:50:04,Exp12_Weather_WeatherLags_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,33.4888,16.2535,0.8396,21.3792,28.9696,71.226,66.81,XGBoost
2026-04-01 20:50:04,Exp12_Weather_WeatherLags_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,33.3817,16.2621,0.8406,21.3905,29.0881,71.8877,43.63,LightGBM
2026-04-01 20:50:04,Exp12_Weather_WeatherLags_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,32.0563,16.0951,0.853,21.1709,29.0908,72.5874,77.95,CatBoost
2026-04-01 20:50:04,Exp12_Weather_WeatherLags_Grid_Gridlags_Prices_0h_Price,DK1,TARGET_Price_0h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,35.9303,18.0164,0.8154,23.698,31.3922,69.9328,1000.05,RandomForest
2026-04-01 21:10:04,Exp13_Total_Information_0h_Price,DK1,TARGET_Price_0h,['All_Features'],SUCCESS,33.4725,16.2467,0.8398,21.3702,28.9749,71.2575,65.83,XGBoost
2026-04-01 21:10:04,Exp13_Total_Information_0h_Price,DK1,TARGET_Price_0h,['All_Features'],SUCCESS,33.5468,16.3063,0.8391,21.4487,29.1128,71.8825,43.25,LightGBM
2026-04-01 21:10:04,Exp13_Total_Information_0h_Price,DK1,TARGET_Price_0h,['All_Features'],SUCCESS,32.2516,16.1878,0.8512,21.2927,29.1965,72.5861,78.19,CatBoost
2026-04-01 21:10:04,Exp13_Total_Information_0h_Price,DK1,TARGET_Price_0h,['All_Features'],SUCCESS,36.0272,18.0882,0.8144,23.7924,31.5442,69.8096,1001.13,RandomForest
2026-04-01 21:15:08,Exp1_Weather_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Time']",SUCCESS,85.4542,44.6955,-0.0443,58.7861,63.5416,66.6872,20.02,XGBoost
2026-04-01 21:15:08,Exp1_Weather_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Time']",SUCCESS,85.8847,44.8596,-0.0548,59.0019,63.434,67.1026,17.51,LightGBM
2026-04-01 21:15:08,Exp1_Weather_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Time']",SUCCESS,84.0724,42.9837,-0.0108,56.5346,59.3789,56.0385,45.53,CatBoost
2026-04-01 21:15:08,Exp1_Weather_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Time']",SUCCESS,86.3773,45.5116,-0.067,59.8594,63.9758,58.6394,216.55,RandomForest
2026-04-01 21:23:50,Exp2_Weather_WeatherLags_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Time']",SUCCESS,84.4817,44.2385,-0.0207,58.185,62.5922,66.0858,30.73,XGBoost
2026-04-01 21:23:50,Exp2_Weather_WeatherLags_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Time']",SUCCESS,85.1544,44.5751,-0.037,58.6278,62.798,66.509,21.94,LightGBM
2026-04-01 21:23:50,Exp2_Weather_WeatherLags_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Time']",SUCCESS,83.3897,42.7496,0.0055,56.2267,59.0751,54.6836,54.28,CatBoost
2026-04-01 21:23:50,Exp2_Weather_WeatherLags_Only_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Time']",SUCCESS,86.0928,45.3889,-0.06,59.6981,63.5284,58.4664,408.88,RandomForest
2026-04-01 21:30:31,Exp3_Weather_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Prices', 'Time']",SUCCESS,42.6454,23.4957,0.7399,30.9029,37.7943,69.7271,24.39,XGBoost
2026-04-01 21:30:31,Exp3_Weather_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Prices', 'Time']",SUCCESS,41.7879,23.2414,0.7503,30.5685,37.563,70.1464,18.87,LightGBM
2026-04-01 21:30:31,Exp3_Weather_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Prices', 'Time']",SUCCESS,41.2972,22.8666,0.7561,30.0755,37.0264,70.6168,48.01,CatBoost
2026-04-01 21:30:31,Exp3_Weather_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Prices', 'Time']",SUCCESS,43.9046,24.2431,0.7243,31.8858,38.2639,68.0512,304.52,RandomForest
2026-04-01 21:40:54,Exp4_Weather_WeatherLags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Prices', 'Time']",SUCCESS,43.2255,23.5338,0.7328,30.953,37.6547,69.7507,35.16,XGBoost
